,GAME_ORDER,YEAR,DATE,GAME_NUMBER,WEEK,PLAYER,AGE,TEAM,OPPONENT,RESULT,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,RUSHING_1D,RUSHING_YBC,RUSHING_YBC_ATT,RUSHING_YAC,RUSHING_YAC_ATT,RUSHING_BRKTKL,RUSHING_ATT_BR,RECEIVING_TGT,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TD,RECEIVING_1D,RECEIVING_YBC,RECEIVING_YBC_R,RECEIVING_YAC,RECEIVING_YAC_R,RECEIVING_ADOT,RECEIVING_BRKTKL,RECEIVING_REC_BR,RECEIVING_DROP,RECEIVING_DROP_PCT,RECEIVING_INT,RECEIVING_RAT,PASSING_CMP,PASSING_ATT,PASSING_CMP_PCT,PASSING_YDS,PASSING_TD,PASSING_INT,PASSING_RATE,PASSING_SK,PASSING_YDS1,PASSING_Y_A,PASSING_AY_A
28,29,2023,2023-12-10,13,14,Tyler Allgeier,23.239,ATL,TAM,L 25-29,9,40,0,2,17,1.9,23,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
29,30,2023,2023-12-17,14,15,Tyler Allgeier,23.246,ATL,CAR,L 7-9,14,45,0,2,15,1.1,30,2.1,0,0,1,1,6,0,0,-3,-3.0,9,9.0,-3.0,0,0,0,0.0,0,91.7,,,,,,,,,,,
30,31,2023,2023-12-24,15,16,Tyler Allgeier,23.253,ATL,IND,W 29-10,9,69,1,3,50,5.6,19,2.1,2,4.5,1,1,19,0,1,-4,-4.0,23,23.0,-4.0,0,0,0,0.0,0,118.7,,,,,,,,,,,
31,32,2023,2023-12-31,16,17,Tyler Allgeier,23.260,ATL,CHI,L 17-37,5,13,0,1,2,0.4,11,2.2,2,2.5,1,1,75,1,1,-6,-6.0,81,81.0,-6.0,0,0,0,0.0,0,158.3,,,,,,,,,,,
32,33,2023,2024-01-07,17,18,Tyler Allgeier,23.267,ATL,NOR,L 17-48,6,24,0,1,15,2.5,9,1.5,1,6.0,3,3,10,0,1,-12,-4.0,22,7.3,-4.0,0,0,0,0.0,0,80.6,,,,,,,,,,,
33,34,2024,2024-09-08,1,1,Tyler Allgeier,24.146,ATL,PIT,L 10-18,3,21,0,1,10,3.3,11,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
34,35,2024,2024-09-16,2,2,Tyler Allgeier,24.154,ATL,PHI,W 22-21,9,53,0,4,36,4.0,17,1.9,0,0,1,1,12,0,1,6,6.0,6,6.0,6.0,0,0,0,0.0,0,116.7,,,,,,,,,,,
35,36,2024,2024-09-22,3,3,Tyler Allgeier,24.160,ATL,KAN,L 17-22,7,32,0,1,16,2.3,16,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
36,37,2024,2024-09-29,4,4,Tyler Allgeier,24.167,ATL,NOR,W 26-24,8,60,0,3,28,3.5,32,4.0,1,8.0,2,2,20,0,1,-7,-3.5,27,13.5,-3.5,1,2.0,0,0.0,0,108.3,,,,,,,,,,,
37,38,2024,2024-10-03,5,5,Tyler Allgeier,24.171,ATL,TAM,W 36-30,6,12,0,1,7,1.2,5,0.8,0,0,3,3,13,0,0,-1,-0.3,14,4.7,-0.3,0,0,0,0.0,0,84.7,,,,,,,,,,,
38,39,2024,2024-10-13,6,6,Tyler Allgeier,24.181,ATL,CAR,W 38-20,18,105,1,8,31,1.7,74,4.1,0,0,1,1,3,0,0,3,3.0,0,0.0,3.0,0,0,0,0.0,0,79.2,,,,,,,,,,,
39,40,2024,2024-10-20,7,7,Tyler Allgeier,24.188,ATL,SEA,L 14-34,5,36,0,2,12,2.4,24,4.8,0,0,1,1,9,0,0,3,3.0,6,6.0,3.0,0,0,0,0.0,0,104.2,,,,,,,,,,,
40,41,2024,2024-10-27,8,8,Tyler Allgeier,24.195,ATL,TAM,W 31-26,12,33,0,3,14,1.2,19,1.6,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
41,42,2024,2024-11-03,9,9,Tyler Allgeier,24.202,ATL,DAL,W 27-21,6,18,1,1,8,1.3,10,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
42,43,2024,2024-11-10,10,10,Tyler Allgeier,24.209,ATL,NOR,L 17-20,11,59,0,3,31,2.8,28,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
43,44,2024,2024-11-17,11,11,Tyler Allgeier,24.216,ATL,DEN,L 6-38,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,-5,-5.0,4,4.0,-5.0,0,0,0,0.0,0,79.2,,,,,,,,,,,
44,45,2024,2024-12-01,12,13,Tyler Allgeier,24.230,ATL,LAC,L 13-17,8,16,0,1,11,1.4,5,0.6,0,0,1,1,6,0,0,-1,-1.0,7,7.0,-1.0,0,0,0,0.0,0,91.7,,,,,,,,,,,
45,46,2024,2024-12-08,13,14,Tyler Allgeier,24.237,ATL,MIN,L 21-42,9,63,1,5,17,1.9,46,5.1,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
46,47,2024,2024-12-16,14,15,Tyler Allgeier,24.245,ATL,LVR,W 15-9,12,43,0,2,19,1.6,24,2.0,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
47,48,2024,2024-12-22,15,16,Tyler Allgeier,24.251,ATL,NYG,W 34-7,11,22,0,3,14,1.3,8,0.7,0,0,1,1,9,0,0,-7,-7.0,16,16.0,-7.0,0,0,0,0.0,0,104.2,,,,,,,,,,,
48,49,2024,2024-12-29,16,17,Tyler Allgeier,24.258,ATL,WAS,L 24-30,3,19,0,1,5,1.7,14,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
49,50,2024,2025-01-05,17,18,Tyler Allgeier,24.265,ATL,CAR,L 38-44,9,52,0,4,29,3.2,23,2.6,1,9.0,2,2,17,0,0,4,2.0,13,6.5,2.0,1,2.0,0,0.0,0,102.1,,,,,,,,,,,
0,1,2023,2023-10-01,4,4,Aidan O'Connell,25.030,LVR,LAC,L 17-24,3,3,1,2,3,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,61.54,238,0,1,68.1,7,50,6.10,4.95
1,2,2023,2023-10-22,7,7,Aidan O'Connell,25.051,LVR,CHI,L 12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2,3,2023,2023-11-05,9,9,Aidan O'Connell,25.065,LVR,NYG,W 30-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,64.00,209,0,0,90.2,0,0,8.36,8.36
3,4,2023,2023-11-12,10,10,Aidan O'Connell,25.072,LVR,NYJ,W 16-12,2,3,0,1,1,0.5,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,59.26,153,1,1,72.0,3,27,5.67,4.74
4,5,2023,2023-11-19,11,11,Aidan O'Connell,25.079,LVR,MIA,L 13-20,1,3,0,1,1,1.0,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,58.54,271,1,3,56.0,2,11,6.61,3.80
5,6,2023,2023-11-26,12,12,Aidan O'Connell,25.086,LVR,KAN,L 17-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,69.70,248,1,0,101.6,1,13,7.52,8.12
6,7,2023,2023-12-10,13,14,Aidan O'Connell,25.100,LVR,MIN,L 0-3,1,2,0,1,2,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,65.63,171,0,1,66.0,4,25,5.34,3.94
7,8,2023,2023-12-14,14,15,Aidan O'Connell,25.104,LVR,LAC,W 63-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,58.82,248,4,0,120.7,1,6,7.29,9.65
8,9,2023,2023-12-25,15,16,Aidan O'Connell,25.115,LVR,KAN,W 20-14,4,-4,0,0,-4,-1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,42.86,62,0,0,50.3,2,14,2.95,2.95
9,10,2023,2023-12-31,16,17,Aidan O'Connell,25.121,LVR,IND,L 20-23,2,3,0,1,2,1.0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,47,63.83,299,2,0,96.0,2,13,6.36,7.21
10,11,2023,2024-01-07,17,18,Aidan O'Connell,25.128,LVR,DEN,W 27-14,4,1,0,1,1,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,64.52,244,2,0,110.1,2,14,7.87,9.16
11,12,2024,2024-09-22,3,3,Aidan O'Connell,26.021,LVR,CAR,L 22-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
12,13,2024,2024-10-06,5,5,Aidan O'Connell,26.035,LVR,DEN,L 18-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
13,14,2024,2024-10-13,6,6,Aidan O'Connell,26.042,LVR,PIT,L 13-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,67.50,227,1,1,79.9,1,9,5.68,5.05
14,15,2024,2024-10-20,7,7,Aidan O'Connell,26.049,LVR,LAR,L 15-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,60.00,52,0,0,73.7,0,0,5.20,5.20
15,16,2024,2024-11-29,12,13,Aidan O'Connell,26.089,LVR,KAN,L 17-19,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,65.71,340,2,0,116.4,3,22,9.71,10.86
16,17,2024,2024-12-08,13,14,Aidan O'Connell,26.098,LVR,TAM,L 13-28,6,6,1,3,3,0.5,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,57.89,104,0,1,51.2,1,10,5.47,3.11
17,18,2024,2024-12-22,15,16,Aidan O'Connell,26.112,LVR,JAX,W 19-14,7,12,0,4,6,0.9,6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,38,63.16,257,0,0,82.9,2,12,6.76,6.76
18,19,2024,2024-12-29,16,17,Aidan O'Connell,26.119,LVR,NOR,W 25-10,3,-1,0,1,-2,-0.7,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,57.14,242,2,0,97.6,1,10,6.91,8.06
19,20,2024,2025-01-05,17,18,Aidan O'Connell,26.126,LVR,LAC,L 20-34,4,13,0,2,12,3.0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,70.59,214,2,1,94.5,0,0,6.29,6.15
0,1,2018,2018-09-09,1,1,Demarcus Robinson,23.353,KAN,LAC,W 38-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
1,2,2018,2018-09-16,2,2,Demarcus Robinson,23.360,KAN,PIT,W 42-37,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,3,3.0,0,0.0,3.0,0,0,0,0.0,0,118.7,,,,,,,,,,,
2,3,2018,2018-09-23,3,3,Demarcus Robinson,24.002,KAN,SFO,W 38-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49.0,0,0,0,0.0,0,39.6,,,,,,,,,,,
3,4,2018,2018-10-01,4,4,Demarcus Robinson,24.010,KAN,DEN,W 27-23,0,0,0,0,0,0,0,0,0,0,3,2,31,0,1,31,15.5,0,0.0,11.3,0,0,0,0.0,0,100.7,,,,,,,,,,,
4,5,2018,2018-10-07,5,5,Demarcus Robinson,24.016,KAN,JAX,W 30-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,0,0,0,0.0,1,0.0,,,,,,,,,,,
5,6,2018,2018-10-14,6,6,Demarcus Robinson,24.023,KAN,NWE,L 40-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
6,7,2018,2018-10-21,7,7,Demarcus Robinson,24.030,KAN,CIN,W 45-10,0,0,0,0,0,0,0,0,0,0,2,2,13,0,1,2,1.0,11,5.5,1.0,0,0,0,0.0,0,93.7,,,,,,,,,,,
7,8,2018,2018-10-28,8,8,Demarcus Robinson,24.037,KAN,DEN,W 30-23,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-2,-2.0,3,3.0,-2.0,0,0,0,0.0,0,79.2,,,,,,,,,,,
8,9,2018,2018-11-04,9,9,Demarcus Robinson,24.044,KAN,CLE,W 37-21,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,4,4.0,-1,-1.0,2.0,0,0,0,0.0,0,56.2,,,,,,,,,,,
9,10,2018,2018-11-11,10,10,Demarcus Robinson,24.051,KAN,ARI,W 26-14,0,0,0,0,0,0,0,0,0,0,4,3,30,0,2,22,7.3,8,2.7,9.3,0,0,0,0.0,0,95.8,,,,,,,,,,,
10,11,2018,2018-11-19,11,11,Demarcus Robinson,24.059,KAN,LAR,L 51-54,0,0,0,0,0,0,0,0,0,0,2,1,14,0,1,3,3.0,11,11.0,13.5,0,0,0,0.0,0,72.9,,,,,,,,,,,
11,12,2018,2018-12-02,12,13,Demarcus Robinson,24.072,KAN,OAK,W 40-33,0,0,0,0,0,0,0,0,0,0,1,1,38,0,1,28,28.0,10,10.0,28.0,0,0,0,0.0,0,118.7,,,,,,,,,,,
12,13,2018,2018-12-09,13,14,Demarcus Robinson,24.079,KAN,BAL,W 27-24,0,0,0,0,0,0,0,0,0,0,7,5,42,0,1,16,3.2,26,5.2,12.0,0,0,0,0.0,0,86.6,,,,,,,,,,,
13,14,2018,2018-12-13,14,15,Demarcus Robinson,24.083,KAN,LAC,L 28-29,0,0,0,0,0,0,0,0,0,0,3,2,7,1,1,7,3.5,0,0.0,1.7,0,0,0,0.0,0,109.7,,,,,,,,,,,
14,15,2018,2018-12-23,15,16,Demarcus Robinson,24.093,KAN,SEA,L 31-38,0,0,0,0,0,0,0,0,0,0,3,2,17,1,2,16,8.0,1,0.5,20.0,0,0,0,0.0,0,120.8,,,,,,,,,,,
15,16,2018,2018-12-30,16,17,Demarcus Robinson,24.100,KAN,OAK,W 35-3,0,0,0,0,0,0,0,0,0,0,2,1,89,1,1,42,42.0,47,47.0,23.0,0,0,0,0.0,0,135.4,,,,,,,,,,,
16,17,2019,2019-09-08,1,1,Demarcus Robinson,24.352,KAN,JAX,W 40-26,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0,0.0,3.0,0,0,0,0.0,0,56.2,,,,,,,,,,,
17,18,2019,2019-09-15,2,2,Demarcus Robinson,24.359,KAN,OAK,W 28-10,0,0,0,0,0,0,0,0,0,0,6,6,172,2,5,152,25.3,20,3.3,25.3,0,0,0,0.0,0,158.3,,,,,,,,,,,
18,19,2019,2019-09-22,3,3,Demarcus Robinson,25.001,KAN,BAL,W 33-28,0,0,0,0,0,0,0,0,0,0,4,3,43,1,2,43,14.3,0,0.0,13.3,0,0,0,0.0,0,149.0,,,,,,,,,,,
19,20,2019,2019-09-29,4,4,Demarcus Robinson,25.008,KAN,DET,W 34-30,0,0,0,0,0,0,0,0,0,0,9,4,35,0,1,23,5.8,12,3.0,18.3,0,0,0,0.0,0,55.3,,,,,,,,,,,
20,21,2019,2019-10-06,5,5,Demarcus Robinson,25.015,KAN,IND,L 13-19,0,0,0,0,0,0,0,0,0,0,6,3,31,0,1,27,9.0,4,1.3,14.3,1,3.0,0,0.0,0,65.3,,,,,,,,,,,
21,22,2019,2019-10-13,6,6,Demarcus Robinson,25.022,KAN,HOU,L 24-31,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18.5,0,0,0,0.0,0,39.6,,,,,,,,,,,
22,23,2019,2019-10-17,7,7,Demarcus Robinson,25.026,KAN,DEN,W 30-6,0,0,0,0,0,0,0,0,0,0,5,3,31,0,2,6,2.0,25,8.3,4.8,1,3.0,0,0.0,0,77.9,,,,,,,,,,,
23,24,2019,2019-10-27,8,8,Demarcus Robinson,25.036,KAN,GNB,L 24-31,0,0,0,0,0,0,0,0,0,0,2,2,6,0,1,8,4.0,-2,-1.0,4.0,1,2.0,0,0.0,0,79.2,,,,,,,,,,,
24,25,2019,2019-11-03,9,9,Demarcus Robinson,25.043,KAN,MIN,W 26-23,0,0,0,0,0,0,0,0,0,0,2,1,5,0,1,5,5.0,0,0.0,5.0,0,0,0,0.0,0,56.2,,,,,,,,,,,
25,26,2019,2019-11-10,10,10,Demarcus Robinson,25.050,KAN,TEN,L 32-35,0,0,0,0,0,0,0,0,0,0,5,4,56,0,3,34,8.5,22,5.5,9.0,0,0,0,0.0,0,113.3,,,,,,,,,,,
26,27,2019,2019-11-18,11,11,Demarcus Robinson,25.058,KAN,LAC,W 24-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.0,0,0,0,0.0,1,0.0,,,,,,,,,,,
27,28,2019,2019-12-01,12,13,Demarcus Robinson,25.071,KAN,OAK,W 40-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
28,29,2019,2019-12-08,13,14,Demarcus Robinson,25.078,KAN,NWE,W 23-16,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,4,4.0,8,8.0,9.5,0,0,0,0.0,1,29.2,,,,,,,,,,,
29,30,2019,2019-12-15,14,15,Demarcus Robinson,25.085,KAN,DEN,W 23-3,0,0,0,0,0,0,0,0,0,0,3,2,21,0,1,3,1.5,18,9.0,3.0,1,2.0,0,0.0,0,86.8,,,,,,,,,,,
30,31,2019,2019-12-22,15,16,Demarcus Robinson,25.092,KAN,CHI,W 26-3,0,0,0,0,0,0,0,0,0,0,2,1,13,0,1,9,9.0,4,4.0,8.0,0,0,0,0.0,0,70.8,,,,,,,,,,,
31,32,2019,2019-12-29,16,17,Demarcus Robinson,25.099,KAN,LAC,W 31-21,0,0,0,0,0,0,0,0,0,0,2,1,24,1,1,24,24.0,0,0.0,14.5,0,0,1,50.0,0,133.3,,,,,,,,,,,
32,33,2020,2020-09-10,1,1,Demarcus Robinson,25.355,KAN,HOU,W 34-20,0,0,0,0,0,0,0,0,0,0,6,3,20,0,2,1,0.3,19,6.3,7.0,1,3.0,1,16.7,0,57.6,,,,,,,,,,,
33,34,2020,2020-09-20,2,2,Demarcus Robinson,25.365,KAN,LAC,W 23-20,0,0,0,0,0,0,0,0,0,0,4,3,28,0,2,18,6.0,10,3.3,8.0,0,0,0,0.0,0,93.7,,,,,,,,,,,
34,35,2020,2020-09-28,3,3,Demarcus Robinson,26.007,KAN,BAL,W 34-20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,0,0,0,0.0,0,39.6,,,,,,,,,,,
35,36,2020,2020-10-05,4,4,Demarcus Robinson,26.014,KAN,NWE,W 26-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
36,37,2020,2020-10-11,5,5,Demarcus Robinson,26.020,KAN,LVR,L 32-40,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,-4,-2.0,6,3.0,10.3,0,0,0,0.0,0,56.2,,,,,,,,,,,
37,38,2020,2020-10-19,6,6,Demarcus Robinson,26.028,KAN,BUF,W 26-17,0,0,0,0,0,0,0,0,0,0,6,5,69,0,4,49,9.8,20,4.0,9.8,0,0,0,0.0,0,114.6,,,,,,,,,,,
38,39,2020,2020-10-25,7,7,Demarcus Robinson,26.034,KAN,DEN,W 43-16,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,4.0,0,0.0,4.0,0,0,0,0.0,0,83.3,,,,,,,,,,,
39,40,2020,2020-11-01,8,8,Demarcus Robinson,26.041,KAN,NYJ,W 35-9,0,0,0,0,0,0,0,0,0,0,5,4,63,1,4,52,13.0,11,2.8,12.6,0,0,0,0.0,0,158.3,,,,,,,,,,,
40,41,2020,2020-11-08,9,9,Demarcus Robinson,26.048,KAN,CAR,W 33-31,0,0,0,0,0,0,0,0,0,0,3,3,34,1,1,26,8.7,8,2.7,8.7,0,0,0,0.0,0,153.5,,,,,,,,,,,
41,42,2020,2020-11-22,10,11,Demarcus Robinson,26.062,KAN,LVR,W 35-31,0,0,0,0,0,0,0,0,0,0,8,6,44,0,3,36,6.0,8,1.3,8.6,0,0,0,0.0,1,47.9,,,,,,,,,,,
42,43,2020,2020-11-29,11,12,Demarcus Robinson,26.069,KAN,TAM,W 27-24,0,0,0,0,0,0,0,0,0,0,6,5,36,0,2,16,3.2,20,4.0,7.0,0,0,0,0.0,0,91.7,,,,,,,,,,,
43,44,2020,2020-12-06,12,13,Demarcus Robinson,26.076,KAN,DEN,W 22-16,0,0,0,0,0,0,0,0,0,0,2,2,39,0,2,13,6.5,26,13.0,6.5,0,0,0,0.0,0,118.7,,,,,,,,,,,
44,45,2020,2020-12-13,13,14,Demarcus Robinson,26.083,KAN,MIA,W 33-27,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1,7,7.0,6,6.0,7.0,0,0,0,0.0,0,118.7,,,,,,,,,,,
45,46,2020,2020-12-20,14,15,Demarcus Robinson,26.090,KAN,NOR,W 32-29,0,0,0,0,0,0,0,0,0,0,3,2,27,0,1,12,6.0,15,7.5,7.7,0,0,0,0.0,0,95.1,,,,,,,,,,,
46,47,2020,2020-12-27,15,16,Demarcus Robinson,26.097,KAN,ATL,W 17-14,0,0,0,0,0,0,0,0,0,0,2,2,29,1,1,29,14.5,0,0.0,14.5,0,0,0,0.0,0,158.3,,,,,,,,,,,
47,48,2020,2021-01-03,16,17,Demarcus Robinson,26.104,KAN,LAC,L 21-38,0,0,0,0,0,0,0,0,0,0,7,6,58,0,3,34,5.7,24,4.0,7.9,0,0,0,0.0,0,101.2,,,,,,,,,,,
48,49,2021,2021-09-12,1,1,Demarcus Robinson,26.356,KAN,CLE,W 33-29,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,8,8.0,1,1.0,16.5,0,0,0,0.0,0,62.5,,,,,,,,,,,
49,50,2021,2021-09-19,2,2,Demarcus Robinson,26.363,KAN,BAL,L 35-36,0,0,0,0,0,0,0,0,0,0,4,3,46,1,2,42,14.0,4,1.3,13.8,0,0,0,0.0,0,152.1,,,,,,,,,,,
50,51,2021,2021-09-26,3,3,Demarcus Robinson,27.005,KAN,LAC,L 24-30,0,0,0,0,0,0,0,0,0,0,2,2,17,0,1,10,5.0,7,3.5,5.0,0,0,0,0.0,0,102.1,,,,,,,,,,,
51,52,2021,2021-10-03,4,4,Demarcus Robinson,27.012,KAN,PHI,W 42-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
52,53,2021,2021-10-10,5,5,Demarcus Robinson,27.019,KAN,BUF,L 20-38,0,0,0,0,0,0,0,0,0,0,2,1,8,0,0,5,5.0,3,3.0,18.5,0,0,0,0.0,0,60.4,,,,,,,,,,,
53,54,2021,2021-10-17,6,6,Demarcus Robinson,27.026,KAN,WAS,W 31-13,0,0,0,0,0,0,0,0,0,0,6,3,46,1,3,43,14.3,3,1.0,14.8,0,0,0,0.0,0,115.3,,,,,,,,,,,
54,55,2021,2021-10-24,7,7,Demarcus Robinson,27.033,KAN,TEN,L 3-27,0,0,0,0,0,0,0,0,0,0,4,1,7,0,1,7,7.0,0,0.0,5.5,0,0,1,25.0,0,39.6,,,,,,,,,,,
55,56,2021,2021-11-01,8,8,Demarcus Robinson,27.041,KAN,NYG,W 20-17,0,0,0,0,0,0,0,0,0,0,1,1,18,0,1,15,15.0,3,3.0,15.0,0,0,0,0.0,0,118.7,,,,,,,,,,,
56,57,2021,2021-11-07,9,9,Demarcus Robinson,27.047,KAN,GNB,W 13-7,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1.0,1,1.0,1.0,0,0,0,0.0,0,79.2,,,,,,,,,,,
57,58,2021,2021-11-14,10,10,Demarcus Robinson,27.054,KAN,LVR,W 41-14,0,0,0,0,0,0,0,0,0,0,4,3,23,0,1,4,1.3,19,6.3,6.5,0,0,0,0.0,0,88.5,,,,,,,,,,,
58,59,2021,2021-11-21,11,11,Demarcus Robinson,27.061,KAN,DAL,W 19-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
59,60,2021,2021-12-05,12,13,Demarcus Robinson,27.075,KAN,DEN,W 22-9,0,0,0,0,0,0,0,0,0,0,2,2,21,0,0,7,3.5,14,7.0,3.5,0,0,0,0.0,0,110.4,,,,,,,,,,,
60,61,2021,2021-12-12,13,14,Demarcus Robinson,27.082,KAN,LVR,W 48-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,
61,62,2021,2021-12-16,14,15,Demarcus Robinson,27.086,KAN,LAC,W 34-28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8.7,0,0,0,0.0,0,39.6,,,,,,,,,,,
62,63,2021,2021-12-26,15,16,Demarcus Robinson,27.096,KAN,PIT,W 36-10,0,0,0,0,0,0,0,0,0,0,2,2,15,0,1,13,6.5,2,1.0,6.5,0,0,0,0.0,0,97.9,,,,,,,,,,,
63,64,2021,2022-01-02,16,17,Demarcus Robinson,27.103,KAN,CIN,L 31-34,0,0,0,0,0,0,0,0,0,0,2,2,33,1,1,32,16.0,1,0.5,16.0,0,0,0,0.0,0,158.3,,,,,,,,,,,
64,65,2021,2022-01-08,17,18,Demarcus Robinson,27.109,KAN,DEN,W 28-24,0,0,0,0,0,0,0,0,0,0,6,3,19,0,2,15,5.0,4,1.3,10.2,0,0,0,0.0,0,56.9,,,,,,,,,,,
65,66,2022,2022-09-11,1,1,Demarcus Robinson,27.355,BAL,NYJ,W 24-9,0,0,0,0,0,0,0,0,0,0,4,2,19,0,1,10,5.0,9,4.5,10.3,1,2.0,0,0.0,1,24.0,,,,,,,,,,,
66,67,2022,2022-09-18,2,2,Demarcus Robinson,27.362,BAL,MIA,L 38-42,0,0,0,0,0,0,0,0,0,0,2,1,12,1,1,12,12.0,0,0.0,12.0,0,0,0,0.0,0,108.3,,,,,,,,,,,
67,68,2022,2022-09-25,3,3,Demarcus Robinson,28.004,BAL,NWE,W 37-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,0,0,0,0.0,0,39.6,,,,,,,,,,,
68,69,2022,2022-10-02,4,4,Demarcus Robinson,28.011,BAL,BUF,L 20-23,0,0,0,0,0,0,0,0,0,0,3,2,10,0,0,7,3.5,3,1.5,4.0,0,0,0,0.0,0,71.5,,,,,,,,,,,
69,70,2022,2022-10-09,5,5,Demarcus Robinson,28.018,BAL,CIN,W 19-17,0,0,0,0,0,0,0,0,0,0,2,1,8,0,0,8,8.0,0,0.0,17.0,0,0,0,0.0,1,20.8,,,,,,,,,,,
